Date,WFO_Return
2021-02-19,0.0
2021-02-22,0.0
2021-02-23,0.0
2021-02-24,0.0
2021-02-25,0.0
2021-02-26,0.0
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,0.0
2021-03-04,0.0
2021-03-05,0.0
2021-03-08,0.0
2021-03-09,0.0
2021-03-10,0.0
2021-03-11,0.0
2021-03-12,0.0
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,0.0
2021-03-18,0.0
2021-03-19,0.0
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,0.0
2021-03-25,0.0
2021-03-26,0.0
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,0.004990163135724673
2021-04-01,0.009676943085707213
2021-04-05,0.0105204113641853
2021-04-06,-0.0013622122824432092
2021-04-07,0.002346944137526785
2021-04-08,0.004538066893780224
2021-04-09,0.00438419137384094
2021-04-12,0.00014979018099325891
2021-04-13,0.0032612589944768233
2021-04-14,-0.010201131112234543
2021-04-15,0.020587618529800233
2021-04-16,-0.0014516642790681766
2021-04-19,-0.011798638071536943
2021-04-20,-0.008726818827945362
2021-04-21,0.008462268123749339
2021-04-22,-0.01678063615015002
2021-04-23,0.018075592499409043
2021-04-26,0.0051335167259630166
2021-04-27,-0.0018194045969214256
2021-04-28,-0.010356690581992678
2021-04-29,0.00017824982768355202
2021-04-30,-0.01089542304176827
2021-05-03,-0.0006015587226466668
2021-05-04,-0.02260933697341022
2021-05-05,0.001103585109471339
2021-05-06,0.009618967094126185
2021-05-07,0.010863418112852241
2021-05-10,-0.02337905168705237
2021-05-11,-0.004334868942576758
2021-05-12,-0.028458456563400375
2021-05-13,0.010004145879969284
2021-05-14,0.024636581201223418
2021-05-17,-0.0073032787556130685
2021-05-18,-0.009749530850205329
2021-05-19,0.0005345010716036602
2021-05-20,0.021115444976960218
2021-05-21,0.0012632014610738096
2021-05-24,0.021940890671713842
2021-05-25,0.0005615048002507173
2021-05-26,0.0010039375811266849
2021-05-27,-0.005536565608849173
2021-05-28,0.013029170849985838
2021-06-01,-0.0021953152287227107
2021-06-02,0.00818894410142626
2021-06-03,0.0003182008942585468
2021-06-04,0.016419590623153457
2021-06-07,0.0033474516280174726
2021-06-08,-0.003466712546092404
2021-06-09,-0.000720636110578432
2021-06-10,0.005721943284117237
2021-06-11,0.006787281471589579
2021-06-14,0.005212323796088547
2021-06-15,-0.005124935820679688
2021-06-16,-0.002038473261798207
2021-06-17,0.015225410829393687
2021-06-18,-0.005029106628696767
2021-06-21,0.0038258261369064905
2021-06-22,0.010311995934642326
2021-06-23,0.0017296281244810752
2021-06-24,0.004094712452089325
2021-06-25,-0.003510982580486599
2021-06-28,0.01966293172540773
2021-06-29,0.006025175443223285
2021-06-30,0.0006023095296899261
2021-07-01,0.005214433677301178
2021-07-02,0.015780245646540236
2021-07-06,0.005814187749140942
2021-07-07,0.0034696676054311315
2021-07-08,-0.012334104554531183
2021-07-09,0.008253674223837049
2021-07-12,0.00505063853396881
2021-07-13,0.0012203614944312213
2021-07-14,0.002716264135128571
2021-07-15,-0.014314672597240646
2021-07-16,-0.016343257933290695
2021-07-19,-0.0052334049395231785
2021-07-20,0.00992784604266872
2021-07-21,0.013321575268669728
2021-07-22,0.009511797045993198
2021-07-23,0.008194157069792485
2021-07-26,-0.002572453504041866
2021-07-27,-0.00814962446681533
2021-07-28,0.00040868291521267697
2021-07-29,0.004457768982293442
2021-07-30,-0.004296407318893164
2021-08-02,0.0020318850698841373
2021-08-03,0.008036494668319294
2021-08-04,0.003334574393902473
2021-08-05,0.008873001033675165
2021-08-06,-0.004113494569050302
2021-08-09,-0.0021363157606189287
2021-08-10,-0.006588610130430633
2021-08-11,-0.0014591945260976624
2021-08-12,0.011048779722654167
2021-08-13,0.0069843079768039384
2021-08-16,0.002522211886513165
2021-08-17,-0.01063260465898519
2021-08-18,-0.016011814555511483
2021-08-19,0.016114327370087556
2021-08-20,0.023777083998575588
2021-08-23,0.018717172820826744
2021-08-24,-0.0032978743530722443
2021-08-25,0.00273337715983063
2021-08-26,-0.006906583613906475
2021-08-27,0.010992494002271813
2021-08-30,0.01250610697253074
2021-08-31,-0.007180075641491451
2021-09-01,0.001836480701656984
2021-09-02,0.0015733579637604855
2021-09-03,0.005978434575328984
2021-09-07,0.00020050548200636897
2021-09-08,-0.00636362582149283
2021-09-09,-0.007024206798127791
2021-09-10,-0.008148671643577743
2021-09-13,-0.0009304529019705243
2021-09-14,-0.00036711431290453733
2021-09-15,0.008931607019582233
2021-09-16,-0.0015787751352768775
2021-09-17,-0.01524834937062225
2021-09-20,-0.02313656130565042
2021-09-21,0.0026204908750785683
2021-09-22,0.01804038581674383
2021-09-23,0.01170203292048616
2021-09-24,-0.004069318881274958
2021-09-27,-0.01244523147320234
2021-09-28,-0.031131178121106245
2021-09-29,-0.0014790879617520153
2021-09-30,-0.0024616859762963683
2021-10-01,0.006555792067733809
2021-10-04,-0.01735336261469647
2021-10-05,0.014098912798112373
2021-10-06,0.006809907486032718
2021-10-07,0.006013158841050414
2021-10-08,-0.00301946241150651
2021-10-11,-0.0016321919252363926
2021-10-12,-0.000289924017142118
2021-10-13,0.0032412013373671056
2021-10-14,-0.000125
2021-10-15,0.0
2021-10-18,0.0
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,0.0025992886378376906
2021-10-22,-0.0010375700391047488
2021-10-25,0.004007428525558354
2021-10-26,0.01844423882053907
2021-10-27,0.006730533029265434
2021-10-28,0.008335041762306261
2021-10-29,0.012385619091315192
2021-11-01,0.0012761731426224332
2021-11-02,0.011074969606543236
2021-11-03,0.006494302260441176
2021-11-04,0.03223558200000784
2021-11-05,0.001069388891130757
2021-11-08,0.008356821568203943
2021-11-09,-0.002176058824131827
2021-11-10,-0.020403691189640277
2021-11-11,0.009128962323840306
2021-11-12,0.008697179375792563
2021-11-15,-0.0033828824369425137
2021-11-16,0.006697303706386215
2021-11-17,-0.004112506905648683
2021-11-18,0.030192789828724975
2021-11-19,0.015484199096009399
2021-11-22,-0.010160769302313355
2021-11-23,-0.002287565846003592
2021-11-24,0.008966617854482328
2021-11-26,-0.028543931074634377
2021-11-29,0.028669051366754683
2021-11-30,-0.006699003133230852
2021-12-01,-0.013429296751283376
2021-12-02,0.007345257121653376
2021-12-03,-0.021174566357976182
2021-12-06,0.0054545288290247795
2021-12-07,0.04061572800844976
2021-12-08,0.0017616337397709791
2021-12-09,-0.014320675327506499
2021-12-10,0.014047495653616543
2021-12-13,-0.026538521190185432
2021-12-14,-0.01031025608039951
2021-12-15,0.034559152956780026
2021-12-16,-0.03631075458222874
2021-12-17,-0.010293290482464301
2021-12-20,-0.008429737971891532
2021-12-21,0.027208622598566046
2021-12-22,0.013638118011674027
2021-12-23,0.00562533540958482
2021-12-27,0.026085217924829207
2021-12-28,-0.007555260442889733
2021-12-29,-0.001688429974808059
2021-12-30,-0.007716736104425331
2021-12-31,-0.005202871704864276
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,0.0
2022-02-17,0.0
2022-02-18,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,0.0
2022-03-03,0.0
2022-03-04,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,0.0
2022-03-11,0.0
2022-03-14,0.0
2022-03-15,0.0
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,-0.008552519005829248
2022-03-31,-0.003647528277275852
2022-04-01,-0.004675600875059818
2022-04-04,0.018363805484509305
2022-04-05,-0.024196967958646565
2022-04-06,-0.030956873452030936
2022-04-07,0.0012334378021540693
2022-04-08,-0.01854206013330248
2022-04-11,-0.03350789715783595
2022-04-12,-0.0055609910731679035
2022-04-13,0.020003498702994615
2022-04-14,-0.028021531124693994
2022-04-18,0.006560625614046411
2022-04-19,0.016587329706152343
2022-04-20,-0.007574119275773616
2022-04-21,-0.005199403332328489
2022-04-22,-0.013815057809650422
2022-04-25,0.003133684053558794
2022-04-26,-0.016572172540128355
2022-04-27,-0.00025
2022-04-28,0.0
2022-04-29,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,-0.002152681271577514
2022-07-25,-0.001849586944336734
2022-07-26,-0.0022065166831460314
2022-07-27,0.008558691216361214
2022-07-28,0.0008928623676303094
2022-07-29,0.008198275035652625
2022-08-01,-0.001538355026838495
2022-08-02,-0.0070898159863167776
2022-08-03,0.025263418691784098
2022-08-04,0.0046547464508294445
2022-08-05,-0.004362308815029747
2022-08-08,-0.01905064896181133
2022-08-09,-0.00908491771103409
2022-08-10,0.032667577472511256
2022-08-11,-0.005099317466138037
2022-08-12,0.02453512817394049
2022-08-15,0.008265674997069872
2022-08-16,-0.0023982807697974784
2022-08-17,-0.007441256254207912
2022-08-18,0.005138999578880671
2022-08-19,-0.022903454080611285
2022-08-22,-0.02971686076543359
2022-08-23,-0.00013374051768122452
2022-08-24,0.0012575418257459725
2022-08-25,0.02006453592928642
2022-08-26,-0.05060368177929353
