Date,FullPortfolio,BuyHold_SPY
2019-12-12,0.9196509407233548,1.2191168503554506
2019-12-13,0.9240087071835006,1.2198473427791325
2019-12-16,0.9211991048759989,1.2282278071114054
2019-12-17,0.9195981215056619,1.2284969494415117
2019-12-18,0.9207862386142904,1.2285736267019052
2019-12-19,0.9221534801570191,1.2336092385291924
2019-12-20,0.9240703642140755,1.2390179444087301
2019-12-23,0.9253540539535839,1.2409108177848542
2019-12-24,0.9287671418342148,1.2409495423744152
2019-12-26,0.9286672924668745,1.2475554942023124
2019-12-27,0.929908918338335,1.2472463407514305
2019-12-30,0.9348035461376603,1.2403698314090912
2019-12-31,0.9350762302451552,1.2433831448200598
2020-01-02,0.9362930556220206,1.255011328550612
2020-01-03,0.9321580611082573,1.2455079797741866
2020-01-06,0.9334396920658617,1.2502596541623994
2020-01-07,0.9346834473254743,1.2467444649245931
2020-01-08,0.9398995519446273,1.2533890126889298
2020-01-09,0.941230825170826,1.2618874519335868
2020-01-10,0.9371540421336036,1.2582562175802186
2020-01-13,0.9421453046486362,1.2669096838362417
2020-01-14,0.9413242524846074,1.264977957217435
2020-01-15,0.9471336842498282,1.2678368868826448
2020-01-16,0.9550559289502256,1.278382969208549
2020-01-17,0.9601906038977889,1.2823623389086032
2020-01-21,0.9643667741197162,1.2798507726713506
2020-01-22,0.9649332544381118,1.2800052850702308
2020-01-23,0.9662255409590854,1.2814734744923968
2020-01-24,0.9649419150202432,1.2700773809929689
2020-01-27,0.957383224539165,1.2497187964397574
2020-01-28,0.9603862131837343,1.2628146549799895
2020-01-29,0.962544786295233,1.2617716641242673
2020-01-30,0.9705484548508594,1.2658665643273979
2020-01-31,0.961835964232373,1.242881011686979
2020-02-03,0.970265441296801,1.2521139316020835
2020-02-04,0.9767945741581333,1.2711975637215704
2020-02-05,0.9803605013867127,1.2858775281464092
2020-02-06,0.9850632257874542,1.2902043899275422
2020-02-07,0.9820803365831444,1.2833281378914456
2020-02-10,0.9909326466160743,1.2929084212345072
2020-02-11,0.9882392197874705,1.2951490439979532
2020-02-12,0.9863237063644169,1.3034932281499727
2020-02-13,0.9871077891019041,1.302102745213172
2020-02-14,0.988492040005788,1.3041887269246162
2020-02-18,0.9854000042677399,1.300827406820083
2020-02-19,0.9893373842011677,1.307047656589826
2020-02-20,0.9872150654049692,1.3016779326060923
2020-02-21,0.9832659899256515,1.2882729206149781
2020-02-24,0.9732641512642276,1.2455465757106259
2020-02-25,0.9569874643895159,1.2078038667724889
2020-02-26,0.9607554638130189,1.2033612171820367
2020-02-27,0.9480573478375292,1.1493164852636217
2020-02-28,0.9406526986017167,1.1444874903494082
2020-03-02,0.9548772722592147,1.1940511053940528
2020-03-03,0.9471065670437383,1.1598626962426475
2020-03-04,0.9633166749535179,1.2086151533564513
2020-03-05,0.9667234267498687,1.1684392279320344
2020-03-06,0.9796276161068128,1.1491232482751805
2020-03-09,0.9975121911423293,1.0593830002139508
2020-03-10,0.9886394934777216,1.1142003584533278
2020-03-11,0.9837598268750086,1.0598848760407884
2020-03-12,0.9683856051313425,0.9584783629250528
2020-03-13,0.9732233723615917,1.0404150272506616
2020-03-16,0.9647220393765978,0.9265689794938509
2020-03-17,1.002127457750654,0.9765962603882576
2020-03-18,1.0265783404014686,0.9271484974794929
2020-03-19,0.9912399080855473,0.9291186270550572
2020-03-20,0.9872277350035642,0.8890789452862723
2020-03-23,0.9927414713797703,0.8663469036217016
2020-03-24,1.0016110962582105,0.9448406174372073
2020-03-25,0.9954365630434804,0.9589850632439454
2020-03-26,1.0192377475824457,1.014980112157219
2020-03-27,1.0281343687351714,0.9847481081236863
2020-03-30,1.045229771855648,1.016728572404498
2020-03-31,1.0367398978312008,1.0015739422880117
2020-04-01,1.028305890007894,0.9564981984060144
2020-04-02,1.005626075684842,0.9785697349449802
2020-04-03,0.9851040271537626,0.9644254821179243
2020-04-06,0.9970554999852802,1.029201814163397
2020-04-07,0.9890545923893758,1.0302514949814352
2020-04-08,0.9848751562596557,1.0648349978688614
2020-04-09,0.994749020106999,1.0810393731299468
2020-04-13,1.0013092079229324,1.0711692986307837
2020-04-14,1.023948647260552,1.1027609088519654
2020-04-15,1.0403714824273407,1.0793295731456682
2020-04-16,1.0472380560791605,1.0845362936245047
2020-04-17,1.0366509238322565,1.1138357555070937
2020-04-20,1.0444134936092402,1.0942119089305726
2020-04-21,1.0701840175278416,1.0609883981901598
2020-04-22,1.0821535252858558,1.0845362936245049
2020-04-23,1.0766949178812473,1.0844588444453827
2020-04-24,1.0874468970734439,1.0995746856457471
2020-04-27,1.0997051977192107,1.115428867110203
2020-04-28,1.0916708692002508,1.1102994671573674
2020-04-29,1.090609234570423,1.1393651663182531
2020-04-30,1.0817514868572624,1.128756944534681
2020-05-01,1.085266144927313,1.09887532727746
2020-05-04,1.0726791705594538,1.101905880206705
2020-05-05,1.058920111389528,1.1120871022801326
2020-05-06,1.0732892039384467,1.1045482866684881
2020-05-07,1.079032496600375,1.1178767500523303
2020-05-08,1.0686677029726233,1.1363735952848122
2020-05-11,1.0740603227901326,1.1366063287815438
2020-05-12,1.091979495221842,1.113952057928899
2020-05-13,1.1080574490773643,1.094250890826377
2020-05-14,1.103057505363262,1.1073462347541234
2020-05-15,1.1028688142058372,1.1124367814642766
2020-05-18,1.0642138596764752,1.1463211832896585
2020-05-19,1.0709015960466552,1.134547235572486
2020-05-20,1.0670802061037554,1.1538211456586205
2020-05-21,1.0629376227811091,1.1458548157243456
2020-05-22,1.06797364707007,1.1480307259676943
2020-05-26,1.0488559834747269,1.1621751074478717
2020-05-27,1.047845695865849,1.1794676308103138
2020-05-28,1.0542946987772495,1.1772913346076008
2020-05-29,1.0574842171484238,1.1825372942884844
2020-06-01,1.0539793058927327,1.187316629097812
2020-06-02,1.0472315351312398,1.1971477860277318
2020-06-03,1.0322652337148603,1.213079673977553
2020-06-04,1.0208622747026874,1.2098933221182129
2020-06-05,1.0053849545528775,1.2409023266788375
2020-06-08,1.004400659844755,1.2559017368042757
2020-06-09,1.0186643975031908,1.246536947439669
2020-06-10,1.0360892408530475,1.2395810591213854
2020-06-11,1.045420999809822,1.168120682803286
2020-06-12,1.046256800224031,1.182109651312733
2020-06-15,1.0513971744193829,1.1931453874189355
2020-06-16,1.0545788280901756,1.2161108701724057
2020-06-17,1.0604903049088175,1.2110594340111782
2020-06-18,1.06068525544146,1.2115256729233699
2020-06-19,1.0614827322116145,1.2046015619260881
2020-06-22,1.0696963203337193,1.2123294976262873
2020-06-23,1.0765704691051348,1.2179107273417105
2020-06-24,1.0837324712056466,1.1868433142639405
2020-06-25,1.0904318984116395,1.1995669793237724
2020-06-26,1.092592596278818,1.1710755876971095
2020-06-29,1.0796950788265118,1.1882874455523924
2020-06-30,1.0816975893756042,1.2035089109654802
2020-07-01,1.0932281965189834,1.2119391640557604
2020-07-02,1.0923373680997872,1.2186133020380345
2020-07-06,1.0919025561490001,1.2374253474181074
2020-07-07,1.0986232170547487,1.2246625718093498
2020-07-08,1.1054484345686595,1.2340299342363856
2020-07-09,1.1241918598295393,1.2270043159262676
2020-07-10,1.1119695617971739,1.2395330715070791
2020-07-13,1.1098276264293725,1.2288001848488066
2020-07-14,1.1065948509234051,1.2447237103457325
2020-07-15,1.1007986537093413,1.2561596863128148
2020-07-16,1.0999242405260892,1.2520224592327223
2020-07-17,1.1065479985270532,1.2556524070548758
2020-07-20,1.1269280479316444,1.2657996647042367
2020-07-21,1.1117047165652627,1.2684926318427556
2020-07-22,1.116113004988767,1.2757132882850155
2020-07-23,1.103675587230213,1.2604915655656848
2020-07-24,1.0987424068971032,1.2523734249480802
2020-07-27,1.114628711828145,1.2615065100409273
2020-07-28,1.1093696836670421,1.2535053151107352
2020-07-29,1.1069094710696359,1.268922075962208
2020-07-30,1.1213380458725506,1.264394386658467
2020-07-31,1.1295474623552455,1.2743859740308545
2020-08-03,1.1176810959691441,1.2832460571999513
2020-08-04,1.11690082929958,1.2882024187044159
2020-08-05,1.1129024724547212,1.296203613634608
2020-08-06,1.1222364527919584,1.3048678867528343
2020-08-07,1.1049665409695497,1.3058047387833471
2020-08-10,1.102481655021887,1.3097078171823722
2020-08-11,1.0861077131770605,1.298896580773127
2020-08-12,1.0919701349043527,1.317006051456876
2020-08-13,1.0967787976063204,1.314625325444154
2020-08-14,1.0851158360452595,1.314664564646201
2020-08-17,1.0967082003252235,1.318840259009612
2020-08-18,1.1012573446371827,1.321689539690712
2020-08-19,1.095408470461902,1.3161864024200185
2020-08-20,1.1080700696189538,1.3202846476043069
2020-08-21,1.110146520352098,1.3249681358381429
2020-08-24,1.1020310178642576,1.3383941182880559
2020-08-25,1.1049159669113429,1.343077992481256
2020-08-26,1.1182944379701214,1.356543214133216
2020-08-27,1.1055399181046048,1.3595090545423638
2020-08-28,1.110867454394219,1.3682905306542452
2020-08-31,1.1225708976665676,1.363333911843538
2020-09-01,1.136500134820293,1.3761750372032682
2020-09-02,1.137809900516455,1.3960796048908273
2020-09-03,1.112456857003843,1.3480346112919632
2020-09-04,1.1059588129124622,1.3370283367505762
2020-09-08,1.1073188342702611,1.3004966396447954
2020-09-09,1.1219341402851457,1.3261779897924055
2020-09-10,1.1236014688739182,1.3031506248875104
2020-09-11,1.123765062691775,1.3038144749942733
2020-09-14,1.1327556826171212,1.3209873509537522
2020-09-15,1.136610703417339,1.3276612316297831
2020-09-16,1.126007196721571,1.3223923716932786
2020-09-17,1.125181380708408,1.3107616149002974
2020-09-18,1.1199999949659225,1.2956711183648615
2020-09-21,1.116640196394082,1.2812507759391403
2020-09-22,1.1273258462270237,1.2942999333962804
2020-09-23,1.1017974421389638,1.2642834876677633
2020-09-24,1.1012766680903234,1.267653556184556
2020-09-25,1.110980868298526,1.2881476124746711
2020-09-28,1.1180932510408084,1.3095428838806529
2020-09-29,1.1407783817654882,1.302410998092204
2020-09-30,1.1319692724870174,1.3122860257365434
2020-10-01,1.1485895509309807,1.3207103607832362
2020-10-02,1.1372370872573518,1.3081715702589503
2020-10-05,1.1406119145423208,1.331369271896666
2020-10-06,1.1286173497891707,1.3124425965853672
2020-10-07,1.1412642608129644,1.33528804597651
2020-10-08,1.1340811320966957,1.347121560088921
2020-10-09,1.153671250044545,1.359151784824053
2020-10-12,1.1632976427351531,1.3810172833889918
2020-10-13,1.1646626957695683,1.3720047462709581
2020-10-14,1.1599282381746328,1.3633838292546658
2020-10-15,1.1559040642423546,1.36169885932283
2020-10-16,1.1566277966635048,1.3608759939579358
2020-10-19,1.1567094453490017,1.3401859989638287
2020-10-20,1.1543897235307234,1.3455546937225906
2020-10-21,1.157880085129557,1.3430077478769349
2020-10-22,1.1502334790266873,1.350374296958937
2020-10-23,1.1541931560053553,1.3549588509423656
2020-10-26,1.150571659898615,1.3299193512177476
2020-10-27,1.155146274941911,1.3253344112749545
2020-10-28,1.1434466383075912,1.2800362904725038
2020-10-29,1.1486871720399134,1.2930456941151112
2020-10-30,1.136524270794357,1.2795660633135468
2020-11-02,1.1297419839460434,1.2939077986820526
2020-11-03,1.1479298986783422,1.3167529907669524
2020-11-04,1.1542782558345552,1.3461816203834926
2020-11-05,1.1840276476195997,1.3724358628809894
2020-11-06,1.1926962300728645,1.3721223352239775
2020-11-09,1.1800961349570864,1.3893637832971975
2020-11-10,1.1693978352112022,1.3873260465063029
2020-11-11,1.1734498493590348,1.3976320621075524
2020-11-12,1.1696338505782036,1.3840739529018942
2020-11-13,1.1809397363926886,1.4032358061192323
2020-11-16,1.1960128971967394,1.42075179995366
2020-11-17,1.1934282364254767,1.4131104478042074
2020-11-18,1.1870959595313737,1.3961036630245405
2020-11-19,1.194702077557338,1.4019815668380635
2020-11-20,1.191167818849227,1.3923810849549318
2020-11-23,1.1921667807349787,1.4007278421693807
2020-11-24,1.190363878155669,1.4232987457993158
2020-11-25,1.188586958800277,1.4211041808533547
2020-11-27,1.1944829608353456,1.425062065482124
2020-11-30,1.188483534799894,1.4187526590992052
2020-12-01,1.2079686792624507,1.4342702839979071
2020-12-02,1.211346688732955,1.4372881002681273
2020-12-03,1.2256197297487048,1.4368959655539
2020-12-04,1.2275449219268022,1.4492786998418483
2020-12-07,1.239460966371163,1.4463006373861613
2020-12-08,1.2382688662548182,1.4505324245105313
2020-12-09,1.2306091820865248,1.437523020867924
2020-12-10,1.229514997363481,1.437052536402724
2020-12-11,1.2246908281258206,1.4353676951240097
2020-12-14,1.2251519524455399,1.4289414717068003
2020-12-15,1.2362225568450107,1.448259895772962
2020-12-16,1.2429705706525773,1.4505324245105313
2020-12-17,1.2558727611807687,1.4586442611251842
2020-12-18,1.2563570359837972,1.452819877010191
2020-12-21,1.256106130641837,1.4476248639654077
2020-12-22,1.2498292825433022,1.4451856007824189
2020-12-23,1.2621139280204705,1.44648396808425
2020-12-24,1.2649089349270761,1.4521112556171578
2020-12-28,1.2772418566382924,1.464585976886954
2020-12-29,1.2711116748896871,1.4617921457012057
2020-12-30,1.279316461541968,1.4638777414532858
2020-12-31,1.27253111671294,1.4713151784052154
2021-01-04,1.267212756720161,1.4512849166179842
2021-01-05,1.2703605426868632,1.46128074954338
2021-01-06,1.2722018566747502,1.4700166824502625
2021-01-07,1.2949112372246605,1.4918578655752441
2021-01-08,1.2942776977359358,1.5003578486573586
2021-01-11,1.2772280921849088,1.4902442981258217
2021-01-12,1.2835197994395895,1.4905589836609265
2021-01-13,1.2832322973695176,1.4945728323975336
2021-01-14,1.2901191855998664,1.4893389661100676
2021-01-15,1.2765532864971878,1.4784780695959368
2021-01-19,1.296218076968355,1.4900868267051475
2021-01-20,1.3090152741534418,1.5107076063199059
2021-01-21,1.3152366674344163,1.5120848379851957
2021-01-22,1.315909937248044,1.5067329967853458
2021-01-25,1.3106989097929629,1.5126752271596016
2021-01-26,1.3069287958912568,1.5103140564213424
2021-01-27,1.287374862502086,1.4734012887697803
2021-01-28,1.2998793958653818,1.4860728493154187
2021-01-29,1.297155860297331,1.4563222009358496
2021-02-01,1.3123096025107368,1.4805634080417733
2021-02-02,1.3148929687600341,1.5014990018447583
2021-02-03,1.3233221565871258,1.5026795228873273
2021-02-04,1.3199358147343707,1.519758739374379
2021-02-05,1.3334908455650303,1.5257403376038035
2021-02-08,1.344849891187095,1.5367590914979727
2021-02-09,1.3512614035438621,1.535735527263592
2021-02-10,1.3388669425765676,1.5350665310319704
2021-02-11,1.3474868032116363,1.5375459339888566
2021-02-12,1.3522050057704864,1.5451410996677033
2021-02-16,1.3484758031794104,1.5438028498982175
2021-02-17,1.3416726289158876,1.5441571605947337
2021-02-18,1.3353047190702647,1.5375855591502678
2021-02-19,1.3456685010847977,1.5348699490623707
2021-02-22,1.3411243885797943,1.5230638380648318
2021-02-23,1.33638314210154,1.5249136126452651
2021-02-24,1.3474627519901579,1.5417172541461377
2021-02-25,1.3277595181839237,1.5045682793635646
2021-02-26,1.3149078690253755,1.4968156422640442
2021-03-01,1.3406067568580706,1.5330990388453964
2021-03-02,1.3233052067809332,1.5211357137334265
2021-03-03,1.307388893771416,1.50098734838069
2021-03-04,1.2890993430866273,1.4824131826222071
2021-03-05,1.3030590363672951,1.509684170738647
2021-03-08,1.288925817055676,1.5021679980763805
2021-03-09,1.3164473477761904,1.523615116690313
2021-03-10,1.3167711359262173,1.5330990388453967
2021-03-11,1.3420838361082388,1.5486431662871203
2021-03-12,1.3440932747210512,1.550729019345443
2021-03-15,1.3538446611947477,1.5599768630226376
2021-03-16,1.3477013049354019,1.5580091135298204
2021-03-17,1.3535389377095899,1.5633218441807448
2021-03-18,1.332949680231266,1.540576100958738
2021-03-19,1.3343281973495764,1.5377255337464233
2021-03-22,1.3378625223871756,1.550004316312227
2021-03-23,1.324768007969912,1.537804526763003
2021-03-24,1.3051144256499012,1.5299871771433853
2021-03-25,1.3088859566294186,1.5385941996225594
2021-03-26,1.3236282748820989,1.5633886151507854
2021-03-29,1.3162573670467277,1.5625989422912292
2021-03-30,1.322572495715189,1.5584533527582414
2021-03-31,1.3358016426360562,1.5647702210222052
2021-04-01,1.3412265331351152,1.5816684225673547
2021-04-05,1.3456919605521251,1.6043701664218204
2021-04-06,1.347252455497526,1.6034225075291042
2021-04-07,1.3416052040492428,1.6052783288062462
2021-04-08,1.3401589449059599,1.6128985818437784
2021-04-09,1.3431527083422952,1.62462415598728
2021-04-12,1.343502689428126,1.6252167322647508
2021-04-13,1.341684506444143,1.6300333764793036
2021-04-14,1.3515729131249128,1.624466427260363
2021-04-15,1.3465783705867163,1.6419173226153294
2021-04-16,1.3447427603375468,1.6474054074708115
2021-04-19,1.336013717620243,1.6393113249869211
2021-04-20,1.3216658660365526,1.627309017979147
2021-04-21,1.3268769080919274,1.6427069954748856
2021-04-22,1.3214025176741047,1.6277037257558036
2021-04-23,1.336768991635006,1.6453521036522196
2021-04-26,1.3395384082623902,1.6487868846891096
2021-04-27,1.3421909461792871,1.648431673420743
2021-04-28,1.346662730460977,1.6479579726275064
2021-04-29,1.3544819973511466,1.6584601842389912
2021-04-30,1.3421875598899178,1.6475631361977285
2021-05-03,1.3379830851160737,1.65111653541261
2021-05-04,1.3335297283718015,1.6409304245205667
2021-05-05,1.3353296132639034,1.6414433645158502
2021-05-06,1.3340144588054843,1.6545517024088647
2021-05-07,1.3427543940831879,1.666593248618686
2021-05-10,1.3324273449802273,1.650089754850193
2021-05-11,1.3273713490897836,1.6353633466485051
2021-05-12,1.3130151789798241,1.6006194133186111
2021-05-13,1.3117663657245309,1.6198467509747752
2021-05-14,1.3330084304904233,1.6447202881727025
2021-05-17,1.331087131478047,1.640535330784546
2021-05-18,1.32770619113834,1.6264011129009646
