Date,CS_Momentum,BuyHold_SPY
2018-06-28,1.0,1.01646849800073
2018-06-29,1.0,1.017931798416022
2018-07-02,1.0,1.0201079656856429
2018-07-03,1.0,1.0165059360542599
2018-07-05,1.0,1.0247985292377038
2018-07-06,1.0,1.0334663392016294
2018-07-09,1.0,1.0427720755862713
2018-07-10,1.0,1.046524243391089
2018-07-11,1.0,1.0388695766283613
2018-07-12,1.0,1.0482882704391177
2018-07-13,1.0,1.0491136444336937
2018-07-16,1.0,1.0481754416661082
2018-07-17,1.0,1.0524153977182076
2018-07-18,1.0,1.054629517653778
2018-07-19,1.0,1.0506519496091509
2018-07-20,1.0,1.049451358834093
2018-07-23,1.0,1.0514024474966668
2018-07-24,1.0,1.0566932421097042
2018-07-25,1.0,1.0656983805147144
2018-07-26,1.0,1.0631846918243515
2018-07-27,1.0,1.055980182275718
2018-07-30,1.0,1.0504647593415009
2018-07-31,1.0,1.0556427251815284
2018-08-01,1.0,1.0538789554397094
2018-08-02,1.0,1.0596199072668409
2018-08-03,1.0,1.0641605256251243
2018-08-06,1.0,1.068062574297167
2018-08-07,1.0,1.071590113780805
2018-08-08,1.0,1.0711396349339486
2018-08-09,1.0,1.0696763988452087
2018-08-10,1.0,1.0625092630235529
2018-08-13,1.0,1.0585320166116878
2018-08-14,1.0,1.0652858543338075
2018-08-15,1.0,1.057330718244553
2018-08-16,1.0,1.065886535680651
2018-08-17,1.0,1.0696388964651262
2018-08-20,1.0,1.0719272492422323
2018-08-21,1.0,1.0744418385043295
2018-08-22,1.0,1.0738036547774035
2018-08-23,1.0,1.0723778567421938
2018-08-24,1.0,1.0788323186891782
2018-08-27,1.0,1.087349411540697
2018-08-28,1.0,1.0878750881273758
2018-08-29,1.0,1.0937286757478595
2018-08-30,1.0,1.089301079142243
2018-08-31,1.0,1.0893387745019827
2018-09-04,1.0,1.0874622403137066
2018-09-05,0.9940178399616875,1.0845353821769124
2018-09-06,0.9864865201654209,1.0812711955990335
2018-09-07,0.984393908715921,1.079169518477158
2018-09-10,0.9852604469153471,1.0810460526654342
2018-09-11,0.9943270769705526,1.0846102582839727
2018-09-12,0.9909148920302059,1.084873225230417
2018-09-13,0.9923830573708896,1.0912896701848995
2018-09-14,0.9979162849658184,1.0914772464118643
2018-09-17,0.9858060998274549,1.0856990495108603
2018-09-18,0.9831035684960381,1.091589946531769
2018-09-19,0.9784472315137127,1.092753099253297
2018-09-20,0.972900163158345,1.1016082924645298
2018-09-21,0.9671168469516722,1.1006019678778924
2018-09-24,0.9692647670577628,1.0969459039424454
2018-09-25,0.9658033197980345,1.0959278719232606
2018-09-26,0.9673632568438223,1.0926491475445264
2018-09-27,0.9721261068460106,1.0957018284179265
2018-09-28,0.975431407885593,1.0958153004564608
2018-10-01,0.9753455045392326,1.0996220171777622
2018-10-02,0.9643781184338802,1.0989811960621854
2018-10-03,0.9657516478027136,1.0995844504711272
2018-10-04,0.957027581223894,1.0909908090221845
2018-10-05,0.9527223395149174,1.08488403209123
2018-10-08,0.9583663292632166,1.08488403209123
2018-10-09,0.9629828099746676,1.0833009556352629
2018-10-10,0.9525870522021892,1.04900042970137
2018-10-11,0.9329814573866155,1.0258944607119145
2018-10-12,0.9341412278688428,1.0401424704483813
2018-10-15,0.9368943414378605,1.0343000113214726
2018-10-16,0.9489387456111216,1.056915683328101
2018-10-17,0.9431576210271763,1.0571041601268
2018-10-18,0.941963470006598,1.0418382470242533
2018-10-19,0.9378443821710152,1.0412733955671283
2018-10-22,0.9370743356474871,1.036599363939049
2018-10-23,0.9321454553293618,1.031321820595818
2018-10-24,0.9347059479332244,1.00007436149464
2018-10-25,0.9464772986311248,1.0180161948528463
2018-10-26,0.9396542741897933,1.0001121211809323
2018-10-29,0.9452166339642549,0.9945712249319423
2018-10-30,0.9499372660414157,1.0093092100184744
2018-10-31,0.9448695642206584,1.0200896326181934
2018-11-01,0.9374155690095777,1.0309451243046297
2018-11-02,0.9358389904387627,1.0248391836188573
2018-11-05,0.9502614764133701,1.0304929729674093
2018-11-06,0.9513548635814817,1.0370138199165295
2018-11-07,0.9584264099506915,1.0592151002722296
2018-11-08,0.962692168993414,1.0572925725989468
2018-11-09,0.9706348960752148,1.0469648159488678
2018-11-12,0.9674318713441551,1.0274022107749545
2018-11-13,0.9621922924795583,1.025479876081329
2018-11-14,0.991738300203381,1.0184687964759338
2018-11-15,0.9595672869130982,1.0290981160039312
2018-11-16,0.9791058029375246,1.0317746795251153
2018-11-19,0.9741224833081956,1.0143225642107643
2018-11-20,0.9568090403369184,0.9955514329382821
2018-11-21,0.9550976176864612,0.9989437580086553
2018-11-23,0.9484441298373903,0.992271872314366
2018-11-26,0.9485247095296225,1.0082916282851564
2018-11-27,0.9486238581260897,1.0116838890289772
2018-11-28,0.9731454696137579,1.0349785921233416
2018-11-29,0.9731084437080135,1.0327166775592955
2018-11-30,0.9816080141751071,1.0390116096561866
2018-12-03,0.9762424754668854,1.0527693867363785
2018-12-04,0.9705756919613354,1.0186572089480799
2018-12-06,0.9727484947576075,1.0171116991987477
2018-12-07,0.9643729026686453,0.9934780594994872
2018-12-10,0.9756187262601788,0.9953629561395827
2018-12-11,0.9688007214909264,0.9955892569511264
2018-12-12,0.9544691543577211,1.0006022251841016
2018-12-13,0.9539875833098137,1.0002628382933383
2018-12-14,0.9338015732927697,0.9817933342253271
2018-12-17,0.9056159960610759,0.9625319702965701
2018-12-18,0.9180119170653807,0.9614768218566176
2018-12-19,0.9132832202021471,0.9470780306811915
2018-12-20,0.8963099211320498,0.9316613361396855
2018-12-21,0.8888083257640134,0.9125722387184084
2018-12-24,0.8739039874749326,0.8884592375502383
2018-12-26,0.8783382370605619,0.9333485572840806
2018-12-27,0.8831619435050896,0.9405142135950301
2018-12-28,0.8721659438094096,0.9393010791422431
2018-12-31,0.8605263691863686,0.9475283165483906
2019-01-02,0.8524855516175891,0.9485136063523748
2019-01-03,0.8487053079665445,0.9258797299314012
2019-01-04,0.8476596716314435,0.9568926544223209
2019-01-07,0.8388621728618154,0.9644375157600042
2019-01-08,0.8425147018367674,0.9734987469187569
2019-01-09,0.8235984413489276,0.9780485639740418
2019-01-10,0.8276978814068757,0.9814983326557593
2019-01-11,0.8428343036077355,0.9818777949887032
2019-01-14,0.8650813731451902,0.975887320464591
2019-01-15,0.8609640567406946,0.9870717781402927
2019-01-16,0.854480461837218,0.9894604803392315
2019-01-17,0.8568103240657248,0.9969669387250982
2019-01-18,0.854541433841271,1.0102366059252463
2019-01-22,0.8531797952207965,0.9965877980249165
2019-01-23,0.8549947785294735,0.9986732005290204
2019-01-24,0.8533340992876076,0.9992039589133431
2019-01-25,0.8431793979993423,1.0076583977027689
2019-01-28,0.8408857155392692,1.0000000643265512
2019-01-29,0.8392390271507336,0.9986732005290203
2019-01-30,0.830085869229577,1.014482801652934
2019-01-31,0.8367012479148217,1.0233926724337554
2019-02-01,0.8248025534725993,1.023885542478681
2019-02-04,0.8143337379603859,1.0310890228024752
2019-02-05,0.8176259940503893,1.0354113168417194
2019-02-06,0.8186547704277203,1.0340464360516863
2019-02-07,0.8288775802138144,1.0241887778469632
2019-02-08,0.8317021636494979,1.025440057945357
2019-02-11,0.8291593295011205,1.0260085760159723
2019-02-12,0.8192306693847334,1.039202466537326
2019-02-13,0.8070736136650868,1.0425764585402493
2019-02-14,0.8062416819267693,1.0402639189794196
2019-02-15,0.8000338452655958,1.051600058665815
2019-02-19,0.8019764462446639,1.0534199211613764
2019-02-20,0.7925983209294715,1.05554327633143
2019-02-21,0.7978624093397918,1.0517895003628008
2019-02-22,0.794093668030833,1.0583107975977883
2019-02-25,0.7999661798602267,1.0597511977604057
2019-02-26,0.8017662549647913,1.0589932379928046
2019-02-27,0.7928066465460832,1.0585379346545138
2019-02-28,0.7943105538828655,1.0565666474544686
2019-03-01,0.7929563814743855,1.0631635927151455
2019-03-04,0.7930331837335972,1.0592967306672967
2019-03-05,0.7973594216572386,1.0578556229126022
2019-03-06,0.800135065514377,1.0514480550223588
2019-03-07,0.8060236473013387,1.0426527498314633
2019-03-08,0.8122710191757512,1.0405674116539116
2019-03-11,0.801803108956784,1.055656748369964
2019-03-12,0.8044923867637194,1.0596372754360042
2019-03-13,0.8004261559083736,1.0666517000221272
2019-03-14,0.8017952691625524,1.0659691953005581
